ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,Sales
390,20220721,20220802,20220728,20399,SO62575,1120
529,20220721,20220802,20220728,20399,SO62575,4
539,20220721,20220802,20220728,20399,SO62575,25
222,20220721,20220802,20220728,20399,SO62575,35
583,20220721,20220802,20220728,17548,SO62576,1701
386,20220721,20220802,20220728,24055,SO62577,1120
231,20220721,20220802,20220728,24055,SO62577,50
388,20220721,20220802,20220728,24044,SO62578,1120
488,20220721,20220802,20220728,24044,SO62578,54
390,20220721,20220802,20220728,24050,SO62579,1120
225,20220721,20220802,20220728,24050,SO62579,9
217,20220721,20220802,20220728,24050,SO62579,35
573,20220721,20220802,20220728,11461,SO62580,2384
217,20220721,20220802,20220728,11461,SO62580,35
535,20220722,20220803,20220729,11902,SO62581,25
528,20220722,20220803,20220729,11902,SO62581,5
480,20220722,20220803,20220729,11902,SO62581,2
529,20220722,20220803,20220729,19626,SO62582,4
538,20220722,20220803,20220729,19626,SO62582,21
528,20220722,20220803,20220729,11755,SO62583,5
480,20220722,20220803,20220729,11755,SO62583,2
480,20220722,20220803,20220729,19100,SO62584,2
225,20220722,20220803,20220729,18211,SO62585,9
595,20220722,20220803,20220729,14966,SO62586,565
583,20220722,20220803,20220729,15710,SO62587,1701
529,20220722,20220803,20220729,15710,SO62587,4
539,20220722,20220803,20220729,15710,SO62587,25
222,20220722,20220803,20220729,15710,SO62587,35
228,20220722,20220803,20220729,15710,SO62587,50
363,20220722,20220803,20220729,15685,SO62588,2295
485,20220722,20220803,20220729,15685,SO62588,22
361,20220722,20220803,20220729,15114,SO62589,2295
485,20220722,20220803,20220729,15114,SO62589,22
538,20220722,20220803,20220729,27677,SO62590,21
225,20220722,20220803,20220729,27677,SO62590,9
489,20220722,20220803,20220729,27677,SO62590,54
529,20220722,20220803,20220729,26483,SO62591,4
538,20220722,20220803,20220729,26483,SO62591,21
538,20220722,20220803,20220729,26271,SO62592,21
480,20220722,20220803,20220729,26271,SO62592,2
538,20220722,20220803,20220729,11200,SO62593,21
540,20220722,20220803,20220729,25283,SO62594,33
529,20220722,20220803,20220729,25283,SO62594,4
480,20220722,20220803,20220729,25283,SO62594,2
540,20220722,20220803,20220729,24821,SO62595,33
480,20220722,20220803,20220729,24821,SO62595,2
484,20220722,20220803,20220729,24821,SO62595,8
540,20220722,20220803,20220729,24962,SO62596,33
529,20220722,20220803,20220729,11091,SO62597,4
540,20220722,20220803,20220729,11091,SO62597,33
225,20220722,20220803,20220729,11091,SO62597,9
488,20220722,20220803,20220729,11091,SO62597,54
478,20220722,20220803,20220729,21421,SO62598,10
477,20220722,20220803,20220729,21421,SO62598,5
217,20220722,20220803,20220729,21421,SO62598,35
231,20220722,20220803,20220729,21421,SO62598,50
477,20220722,20220803,20220729,21460,SO62599,5
478,20220722,20220803,20220729,21460,SO62599,10
477,20220722,20220803,20220729,18405,SO62600,5
528,20220722,20220803,20220729,15957,SO62601,5
486,20220722,20220803,20220729,15957,SO62601,159
528,20220722,20220803,20220729,20070,SO62602,5
214,20220722,20220803,20220729,20070,SO62602,35
528,20220722,20220803,20220729,15858,SO62603,5
480,20220722,20220803,20220729,15858,SO62603,2
485,20220722,20220803,20220729,18411,SO62604,22
477,20220722,20220803,20220729,21082,SO62605,5
222,20220722,20220803,20220729,21082,SO62605,35
225,20220722,20220803,20220729,21082,SO62605,9
234,20220722,20220803,20220729,21082,SO62605,50
536,20220722,20220803,20220729,22304,SO62606,30
528,20220722,20220803,20220729,22304,SO62606,5
480,20220722,20220803,20220729,22304,SO62606,2
541,20220722,20220803,20220729,27303,SO62607,29
530,20220722,20220803,20220729,25490,SO62608,5
480,20220722,20220803,20220729,25490,SO62608,2
485,20220722,20220803,20220729,16247,SO62609,22
477,20220722,20220803,20220729,16247,SO62609,5
225,20220722,20220803,20220729,16247,SO62609,9
478,20220722,20220803,20220729,16247,SO62609,10
528,20220722,20220803,20220729,14504,SO62610,5
537,20220722,20220803,20220729,14504,SO62610,35
480,20220722,20220803,20220729,14504,SO62610,2
477,20220722,20220803,20220729,13516,SO62611,5
478,20220722,20220803,20220729,13516,SO62611,10
485,20220722,20220803,20220729,15942,SO62612,22
484,20220722,20220803,20220729,15942,SO62612,8
485,20220722,20220803,20220729,13312,SO62613,22
228,20220722,20220803,20220729,13312,SO62613,50
225,20220722,20220803,20220729,13312,SO62613,9
380,20220722,20220803,20220729,20527,SO62614,2443
222,20220722,20220803,20220729,20527,SO62614,35
380,20220722,20220803,20220729,20496,SO62615,2443
222,20220722,20220803,20220729,20496,SO62615,35
359,20220722,20220803,20220729,12441,SO62616,2295
480,20220722,20220803,20220729,12441,SO62616,2
357,20220722,20220803,20220729,14596,SO62617,2320
485,20220722,20220803,20220729,14596,SO62617,22
477,20220722,20220803,20220729,14596,SO62617,5
478,20220722,20220803,20220729,14596,SO62617,10
361,20220722,20220803,20220729,14572,SO62618,2295
485,20220722,20220803,20220729,14572,SO62618,22
359,20220722,20220803,20220729,15567,SO62619,2295
485,20220722,20220803,20220729,15567,SO62619,22
480,20220722,20220803,20220729,15567,SO62619,2
484,20220722,20220803,20220729,15567,SO62619,8
357,20220722,20220803,20220729,14394,SO62620,2320
485,20220722,20220803,20220729,14394,SO62620,22
480,20220722,20220803,20220729,14394,SO62620,2
359,20220722,20220803,20220729,13622,SO62621,2295
485,20220722,20220803,20220729,13622,SO62621,22
363,20220722,20220803,20220729,13631,SO62622,2295
537,20220722,20220803,20220729,13631,SO62622,35
528,20220722,20220803,20220729,13631,SO62622,5
214,20220722,20220803,20220729,13631,SO62622,35
584,20220722,20220803,20220729,22782,SO62623,540
538,20220722,20220803,20220729,22782,SO62623,21
529,20220722,20220803,20220729,22782,SO62623,4
480,20220722,20220803,20220729,22782,SO62623,2
575,20220722,20220803,20220729,13590,SO62624,2384
479,20220722,20220803,20220729,13590,SO62624,9
477,20220722,20220803,20220729,13590,SO62624,5
573,20220722,20220803,20220729,13605,SO62625,2384
477,20220722,20220803,20220729,13605,SO62625,5
479,20220722,20220803,20220729,13605,SO62625,9
574,20220722,20220803,20220729,11892,SO62626,2384
584,20220722,20220803,20220729,27514,SO62627,540
225,20220723,20220804,20220730,12927,SO62628,9
538,20220723,20220804,20220730,24456,SO62629,21
485,20220723,20220804,20220730,18306,SO62630,22
471,20220723,20220804,20220730,18306,SO62630,64
528,20220723,20220804,20220730,25054,SO62631,5
222,20220723,20220804,20220730,25054,SO62631,35
472,20220723,20220804,20220730,25054,SO62631,64
475,20220723,20220804,20220730,13621,SO62632,70
474,20220723,20220804,20220730,13140,SO62633,70
540,20220723,20220804,20220730,14016,SO62634,33
463,20220723,20220804,20220730,14016,SO62634,24
234,20220723,20220804,20220730,14034,SO62635,50
234,20220723,20220804,20220730,14072,SO62636,50
225,20220723,20220804,20220730,15020,SO62637,9
581,20220723,20220804,20220730,21669,SO62638,1701
600,20220723,20220804,20220730,14965,SO62639,540
528,20220723,20220804,20220730,14965,SO62639,5
535,20220723,20220804,20220730,14965,SO62639,25
480,20220723,20220804,20220730,14965,SO62639,2
582,20220723,20220804,20220730,25492,SO62640,1701
539,20220723,20220804,20220730,25492,SO62640,25
529,20220723,20220804,20220730,25492,SO62640,4
217,20220723,20220804,20220730,25492,SO62640,35
357,20220723,20220804,20220730,15928,SO62641,2320
477,20220723,20220804,20220730,15928,SO62641,5
478,20220723,20220804,20220730,15928,SO62641,10
467,20220723,20220804,20220730,15928,SO62641,24
353,20220723,20220804,20220730,15691,SO62642,2320
478,20220723,20220804,20220730,15691,SO62642,10
477,20220723,20220804,20220730,15691,SO62642,5
214,20220723,20220804,20220730,15691,SO62642,35
225,20220723,20220804,20220730,15691,SO62642,9
225,20220723,20220804,20220730,12985,SO62643,9
539,20220723,20220804,20220730,28984,SO62644,25
529,20220723,20220804,20220730,28984,SO62644,4
530,20220723,20220804,20220730,28059,SO62645,5
477,20220723,20220804,20220730,28059,SO62645,5
479,20220723,20220804,20220730,28059,SO62645,9
473,20220723,20220804,20220730,28059,SO62645,64
530,20220723,20220804,20220730,28577,SO62646,5
480,20220723,20220804,20220730,28577,SO62646,2
540,20220723,20220804,20220730,24290,SO62647,33
536,20220723,20220804,20220730,22269,SO62648,30
528,20220723,20220804,20220730,22269,SO62648,5
214,20220723,20220804,20220730,22269,SO62648,35
463,20220723,20220804,20220730,22269,SO62648,24
474,20220723,20220804,20220730,28640,SO62649,70
477,20220723,20220804,20220730,17530,SO62650,5
234,20220723,20220804,20220730,17530,SO62650,50
465,20220723,20220804,20220730,17530,SO62650,24
528,20220723,20220804,20220730,15508,SO62651,5
217,20220723,20220804,20220730,15508,SO62651,35
528,20220723,20220804,20220730,23284,SO62652,5
222,20220723,20220804,20220730,23284,SO62652,35
485,20220723,20220804,20220730,17194,SO62653,22
478,20220723,20220804,20220730,17194,SO62653,10
487,20220723,20220804,20220730,17194,SO62653,55
467,20220723,20220804,20220730,17194,SO62653,24
528,20220723,20220804,20220730,15090,SO62654,5
486,20220723,20220804,20220730,15090,SO62654,159
539,20220723,20220804,20220730,20804,SO62655,25
528,20220723,20220804,20220730,21079,SO62656,5
536,20220723,20220804,20220730,21079,SO62656,30
480,20220723,20220804,20220730,21079,SO62656,2
535,20220723,20220804,20220730,17707,SO62657,25
528,20220723,20220804,20220730,17707,SO62657,5
480,20220723,20220804,20220730,17707,SO62657,2
536,20220723,20220804,20220730,19514,SO62658,30
528,20220723,20220804,20220730,19514,SO62658,5
222,20220723,20220804,20220730,19514,SO62658,35
225,20220723,20220804,20220730,19514,SO62658,9
537,20220723,20220804,20220730,11019,SO62659,35
480,20220723,20220804,20220730,11019,SO62659,2
537,20220723,20220804,20220730,12136,SO62660,35
528,20220723,20220804,20220730,12136,SO62660,5
214,20220723,20220804,20220730,12136,SO62660,35
467,20220723,20220804,20220730,12136,SO62660,24
528,20220723,20220804,20220730,13920,SO62661,5
537,20220723,20220804,20220730,13920,SO62661,35
484,20220723,20220804,20220730,13920,SO62661,8
485,20220723,20220804,20220730,16950,SO62662,22
477,20220723,20220804,20220730,16950,SO62662,5
478,20220723,20220804,20220730,16950,SO62662,10
234,20220723,20220804,20220730,16950,SO62662,50
361,20220723,20220804,20220730,14510,SO62663,2295
537,20220723,20220804,20220730,14510,SO62663,35
528,20220723,20220804,20220730,14510,SO62663,5
480,20220723,20220804,20220730,14510,SO62663,2
359,20220723,20220804,20220730,14585,SO62664,2295
485,20220723,20220804,20220730,14585,SO62664,22
353,20220723,20220804,20220730,12902,SO62665,2320
478,20220723,20220804,20220730,12902,SO62665,10
363,20220723,20220804,20220730,14448,SO62666,2295
528,20220723,20220804,20220730,14448,SO62666,5
537,20220723,20220804,20220730,14448,SO62666,35
222,20220723,20220804,20220730,14448,SO62666,35
353,20220723,20220804,20220730,14421,SO62667,2320
537,20220723,20220804,20220730,14421,SO62667,35
528,20220723,20220804,20220730,14421,SO62667,5
481,20220723,20220804,20220730,14421,SO62667,9
561,20220723,20220804,20220730,11344,SO62668,2384
477,20220723,20220804,20220730,11344,SO62668,5
479,20220723,20220804,20220730,11344,SO62668,9
463,20220723,20220804,20220730,11344,SO62668,24
564,20220723,20220804,20220730,17191,SO62669,2384
580,20220723,20220804,20220730,20264,SO62670,1701
489,20220723,20220804,20220730,20264,SO62670,54
380,20220723,20220804,20220730,20444,SO62671,2443
477,20220723,20220804,20220730,20444,SO62671,5
479,20220723,20220804,20220730,20444,SO62671,9
228,20220723,20220804,20220730,20444,SO62671,50
372,20220723,20220804,20220730,20445,SO62672,2443
540,20220723,20220804,20220730,20445,SO62672,33
463,20220723,20220804,20220730,20445,SO62672,24
380,20220723,20220804,20220730,17352,SO62673,2443
378,20220723,20220804,20220730,20610,SO62674,2443
382,20220723,20220804,20220730,25214,SO62675,1120
539,20220723,20220804,20220730,25214,SO62675,25
529,20220723,20220804,20220730,25214,SO62675,4
363,20220723,20220804,20220730,13114,SO62676,2295
485,20220723,20220804,20220730,13114,SO62676,22
214,20220723,20220804,20220730,13114,SO62676,35
359,20220723,20220804,20220730,13633,SO62677,2295
537,20220723,20220804,20220730,13633,SO62677,35
528,20220723,20220804,20220730,13633,SO62677,5
222,20220723,20220804,20220730,13633,SO62677,35
361,20220723,20220804,20220730,13139,SO62678,2295
528,20220723,20220804,20220730,13139,SO62678,5
537,20220723,20220804,20220730,13139,SO62678,35
487,20220723,20220804,20220730,13139,SO62678,55
560,20220723,20220804,20220730,25436,SO62679,1215
541,20220723,20220804,20220730,25436,SO62679,29
585,20220723,20220804,20220730,29168,SO62680,742
477,20220723,20220804,20220730,29168,SO62680,5
479,20220723,20220804,20220730,29168,SO62680,9
225,20220723,20220804,20220730,29168,SO62680,9
575,20220723,20220804,20220730,24685,SO62681,2384
225,20220723,20220804,20220730,24685,SO62681,9
563,20220723,20220804,20220730,26057,SO62682,2384
530,20220723,20220804,20220730,26057,SO62682,5
541,20220723,20220804,20220730,26057,SO62682,29
214,20220723,20220804,20220730,26057,SO62682,35
234,20220723,20220804,20220730,26057,SO62682,50
465,20220723,20220804,20220730,26057,SO62682,24
561,20220723,20220804,20220730,12154,SO62683,2384
222,20220723,20220804,20220730,12154,SO62683,35
604,20220723,20220804,20220730,22864,SO62684,540
538,20220723,20220804,20220730,22864,SO62684,21
480,20220723,20220804,20220730,22864,SO62684,2
484,20220723,20220804,20220730,22864,SO62684,8
584,20220723,20220804,20220730,16873,SO62685,540
479,20220723,20220804,20220730,16873,SO62685,9
467,20220723,20220804,20220730,16873,SO62685,24
477,20220723,20220804,20220730,16873,SO62685,5
390,20220723,20220804,20220730,20401,SO62686,1120
539,20220723,20220804,20220730,20401,SO62686,25
529,20220723,20220804,20220730,20401,SO62686,4
217,20220723,20220804,20220730,20401,SO62686,35
581,20220723,20220804,20220730,17561,SO62687,1701
214,20220723,20220804,20220730,17561,SO62687,35
388,20220723,20220804,20220730,24054,SO62688,1120
490,20220723,20220804,20220730,24054,SO62688,54
604,20220723,20220804,20220730,26992,SO62689,540
214,20220723,20220804,20220730,26992,SO62689,35
225,20220723,20220804,20220730,26992,SO62689,9
604,20220723,20220804,20220730,22471,SO62690,540
538,20220723,20220804,20220730,22471,SO62690,21
574,20220723,20220804,20220730,11898,SO62691,2384
590,20220723,20220804,20220730,14348,SO62692,769
475,20220723,20220804,20220730,14348,SO62692,70
467,20220723,20220804,20220730,14348,SO62692,24
489,20220723,20220804,20220730,14348,SO62692,54
575,20220723,20220804,20220730,11893,SO62693,2384
482,20220723,20220804,20220730,11893,SO62693,9
214,20220723,20220804,20220730,11893,SO62693,35
584,20220723,20220804,20220730,23325,SO62694,540
479,20220723,20220804,20220730,23325,SO62694,9
477,20220723,20220804,20220730,23325,SO62694,5
222,20220724,20220805,20220731,11771,SO62695,35
465,20220724,20220805,20220731,11771,SO62695,24
535,20220724,20220805,20220731,13044,SO62696,25
485,20220724,20220805,20220731,19104,SO62697,22
482,20220724,20220805,20220731,19104,SO62697,9
477,20220724,20220805,20220731,29338,SO62698,5
222,20220724,20220805,20220731,29338,SO62698,35
477,20220724,20220805,20220731,23345,SO62699,5
478,20220724,20220805,20220731,11114,SO62700,10
477,20220724,20220805,20220731,11114,SO62700,5
214,20220724,20220805,20220731,11114,SO62700,35
592,20220724,20220805,20220731,17889,SO62701,565
217,20220724,20220805,20220731,17889,SO62701,35
380,20220724,20220805,20220731,13405,SO62702,2443
479,20220724,20220805,20220731,13405,SO62702,9
477,20220724,20220805,20220731,13405,SO62702,5
363,20220724,20220805,20220731,15693,SO62703,2295
488,20220724,20220805,20220731,11720,SO62704,54
529,20220724,20220805,20220731,11157,SO62705,4
480,20220724,20220805,20220731,11157,SO62705,2
529,20220724,20220805,20220731,29200,SO62706,4
480,20220724,20220805,20220731,29200,SO62706,2
530,20220724,20220805,20220731,28008,SO62707,5
480,20220724,20220805,20220731,28008,SO62707,2
535,20220724,20220805,20220731,25931,SO62708,25
480,20220724,20220805,20220731,25931,SO62708,2
529,20220724,20220805,20220731,27430,SO62709,4
538,20220724,20220805,20220731,27430,SO62709,21
484,20220724,20220805,20220731,27430,SO62709,8
536,20220724,20220805,20220731,11500,SO62710,30
477,20220724,20220805,20220731,21804,SO62711,5
478,20220724,20220805,20220731,21804,SO62711,10
536,20220724,20220805,20220731,22861,SO62712,30
528,20220724,20220805,20220731,22861,SO62712,5
214,20220724,20220805,20220731,22861,SO62712,35
476,20220724,20220805,20220731,19888,SO62713,70
231,20220724,20220805,20220731,19888,SO62713,50
476,20220724,20220805,20220731,20107,SO62714,70
477,20220724,20220805,20220731,13423,SO62715,5
484,20220724,20220805,20220731,13423,SO62715,8
225,20220724,20220805,20220731,18663,SO62716,9
477,20220724,20220805,20220731,18663,SO62716,5
477,20220724,20220805,20220731,29267,SO62717,5
528,20220724,20220805,20220731,16652,SO62718,5
214,20220724,20220805,20220731,16652,SO62718,35
482,20220724,20220805,20220731,16652,SO62718,9
528,20220724,20220805,20220731,14563,SO62719,5
222,20220724,20220805,20220731,14563,SO62719,35
485,20220724,20220805,20220731,13874,SO62720,22
487,20220724,20220805,20220731,13874,SO62720,55
485,20220724,20220805,20220731,13381,SO62721,22
234,20220724,20220805,20220731,13381,SO62721,50
539,20220724,20220805,20220731,20724,SO62722,25
535,20220724,20220805,20220731,17991,SO62723,25
528,20220724,20220805,20220731,17991,SO62723,5
217,20220724,20220805,20220731,17991,SO62723,35
225,20220724,20220805,20220731,17991,SO62723,9
474,20220724,20220805,20220731,28722,SO62724,70
237,20220724,20220805,20220731,28722,SO62724,50
529,20220724,20220805,20220731,23626,SO62725,4
217,20220724,20220805,20220731,23626,SO62725,35
538,20220724,20220805,20220731,27822,SO62726,21
529,20220724,20220805,20220731,27822,SO62726,4
481,20220724,20220805,20220731,27822,SO62726,9
529,20220724,20220805,20220731,21847,SO62727,4
539,20220724,20220805,20220731,21847,SO62727,25
486,20220724,20220805,20220731,21847,SO62727,159
529,20220724,20220805,20220731,27785,SO62728,4
214,20220724,20220805,20220731,27785,SO62728,35
529,20220724,20220805,20220731,24128,SO62729,4
487,20220724,20220805,20220731,24128,SO62729,55
214,20220724,20220805,20220731,24128,SO62729,35
530,20220724,20220805,20220731,26893,SO62730,5
487,20220724,20220805,20220731,26893,SO62730,55
537,20220724,20220805,20220731,11658,SO62731,35
528,20220724,20220805,20220731,11658,SO62731,5
481,20220724,20220805,20220731,11658,SO62731,9
537,20220724,20220805,20220731,11642,SO62732,35
528,20220724,20220805,20220731,11642,SO62732,5
217,20220724,20220805,20220731,11642,SO62732,35
225,20220724,20220805,20220731,12515,SO62733,9
477,20220724,20220805,20220731,12746,SO62734,5
478,20220724,20220805,20220731,12746,SO62734,10
489,20220724,20220805,20220731,12746,SO62734,54
353,20220724,20220805,20220731,14453,SO62735,2320
485,20220724,20220805,20220731,14453,SO62735,22
234,20220724,20220805,20220731,14453,SO62735,50
481,20220724,20220805,20220731,14453,SO62735,9
359,20220724,20220805,20220731,14473,SO62736,2295
487,20220724,20220805,20220731,14473,SO62736,55
473,20220724,20220805,20220731,14473,SO62736,64
575,20220724,20220805,20220731,11343,SO62737,2384
479,20220724,20220805,20220731,11343,SO62737,9
477,20220724,20220805,20220731,11343,SO62737,5
225,20220724,20220805,20220731,11343,SO62737,9
222,20220724,20220805,20220731,11343,SO62737,35
582,20220724,20220805,20220731,20249,SO62738,1701
490,20220724,20220805,20220731,20249,SO62738,54
355,20220724,20220805,20220731,11030,SO62739,2320
564,20220724,20220805,20220731,13343,SO62740,2384
479,20220724,20220805,20220731,13343,SO62740,9
484,20220724,20220805,20220731,13343,SO62740,8
563,20220724,20220805,20220731,25924,SO62741,2384
222,20220724,20220805,20220731,25924,SO62741,35
561,20220724,20220805,20220731,25976,SO62742,2384
606,20220724,20220805,20220731,22871,SO62743,540
538,20220724,20220805,20220731,22871,SO62743,21
606,20220724,20220805,20220731,22298,SO62744,540
479,20220724,20220805,20220731,22298,SO62744,9
477,20220724,20220805,20220731,22298,SO62744,5
465,20220724,20220805,20220731,22298,SO62744,24
604,20220724,20220805,20220731,16220,SO62745,540
479,20220724,20220805,20220731,16220,SO62745,9
477,20220724,20220805,20220731,16220,SO62745,5
225,20220724,20220805,20220731,16220,SO62745,9
382,20220724,20220805,20220731,19884,SO62746,1120
479,20220724,20220805,20220731,19884,SO62746,9
477,20220724,20220805,20220731,19884,SO62746,5
490,20220724,20220805,20220731,19884,SO62746,54
386,20220724,20220805,20220731,20061,SO62747,1120
488,20220724,20220805,20220731,20061,SO62747,54
605,20220724,20220805,20220731,26892,SO62748,540
479,20220724,20220805,20220731,26892,SO62748,9
477,20220724,20220805,20220731,26892,SO62748,5
568,20220724,20220805,20220731,29081,SO62749,742
562,20220724,20220805,20220731,11097,SO62750,2384
214,20220724,20220805,20220731,11097,SO62750,35
214,20220725,20220806,20220801,11932,SO62751,35
225,20220725,20220806,20220801,11932,SO62751,9
234,20220725,20220806,20220801,11932,SO62751,50
539,20220725,20220806,20220801,15241,SO62752,25
529,20220725,20220806,20220801,15241,SO62752,4
529,20220725,20220806,20220801,14008,SO62753,4
539,20220725,20220806,20220801,14008,SO62753,25
536,20220725,20220806,20220801,16632,SO62754,30
485,20220725,20220806,20220801,18705,SO62755,22
222,20220725,20220806,20220801,18705,SO62755,35
485,20220725,20220806,20220801,16709,SO62756,22
490,20220725,20220806,20220801,16709,SO62756,54
477,20220725,20220806,20220801,22856,SO62757,5
225,20220725,20220806,20220801,14231,SO62758,9
228,20220725,20220806,20220801,14231,SO62758,50
484,20220725,20220806,20220801,11458,SO62759,8
480,20220725,20220806,20220801,18299,SO62760,2
583,20220725,20220806,20220801,21060,SO62761,1701
465,20220725,20220806,20220801,21060,SO62761,24
583,20220725,20220806,20220801,17827,SO62762,1701
488,20220725,20220806,20220801,17827,SO62762,54
583,20220725,20220806,20220801,17830,SO62763,1701
231,20220725,20220806,20220801,17830,SO62763,50
582,20220725,20220806,20220801,17928,SO62764,1701
222,20220725,20220806,20220801,17928,SO62764,35
372,20220725,20220806,20220801,24865,SO62765,2443
214,20220725,20220806,20220801,24865,SO62765,35
587,20220725,20220806,20220801,14141,SO62766,769
536,20220725,20220806,20220801,14141,SO62766,30
528,20220725,20220806,20220801,14141,SO62766,5
222,20220725,20220806,20220801,14141,SO62766,35
355,20220725,20220806,20220801,12873,SO62767,2320
217,20220725,20220806,20220801,12873,SO62767,35
359,20220725,20220806,20220801,12378,SO62768,2295
361,20220725,20220806,20220801,12860,SO62769,2295
483,20220725,20220806,20220801,12860,SO62769,120
529,20220725,20220806,20220801,11174,SO62770,4
480,20220725,20220806,20220801,11174,SO62770,2
529,20220725,20220806,20220801,29349,SO62771,4
222,20220725,20220806,20220801,29349,SO62771,35
530,20220725,20220806,20220801,28999,SO62772,5
530,20220725,20220806,20220801,27035,SO62773,5
480,20220725,20220806,20220801,27035,SO62773,2
541,20220725,20220806,20220801,26800,SO62774,29
530,20220725,20220806,20220801,26800,SO62774,5
222,20220725,20220806,20220801,26800,SO62774,35
535,20220725,20220806,20220801,11331,SO62775,25
480,20220725,20220806,20220801,11331,SO62775,2
484,20220725,20220806,20220801,11331,SO62775,8
535,20220725,20220806,20220801,26048,SO62776,25
528,20220725,20220806,20220801,26048,SO62776,5
480,20220725,20220806,20220801,26048,SO62776,2
486,20220725,20220806,20220801,26048,SO62776,159
540,20220725,20220806,20220801,24766,SO62777,33
529,20220725,20220806,20220801,24766,SO62777,4
217,20220725,20220806,20220801,24766,SO62777,35
535,20220725,20220806,20220801,11223,SO62778,25
467,20220725,20220806,20220801,11223,SO62778,24
535,20220725,20220806,20220801,24745,SO62779,25
528,20220725,20220806,20220801,24745,SO62779,5
478,20220725,20220806,20220801,21636,SO62780,10
477,20220725,20220806,20220801,21636,SO62780,5
478,20220725,20220806,20220801,15536,SO62781,10
477,20220725,20220806,20220801,15536,SO62781,5
471,20220725,20220806,20220801,15536,SO62781,64
477,20220725,20220806,20220801,25016,SO62782,5
477,20220725,20220806,20220801,26270,SO62783,5
477,20220725,20220806,20220801,25209,SO62784,5
222,20220725,20220806,20220801,25209,SO62784,35
231,20220725,20220806,20220801,25209,SO62784,50
225,20220725,20220806,20220801,25209,SO62784,9
477,20220725,20220806,20220801,26474,SO62785,5
225,20220725,20220806,20220801,26474,SO62785,9
485,20220725,20220806,20220801,14097,SO62786,22
217,20220725,20220806,20220801,14097,SO62786,35
537,20220725,20220806,20220801,16586,SO62787,35
214,20220725,20220806,20220801,16586,SO62787,35
465,20220725,20220806,20220801,15045,SO62788,24
535,20220725,20220806,20220801,15045,SO62788,25
529,20220725,20220806,20220801,15098,SO62789,4
540,20220725,20220806,20220801,15098,SO62789,33
480,20220725,20220806,20220801,15098,SO62789,2
485,20220725,20220806,20220801,14152,SO62790,22
228,20220725,20220806,20220801,14152,SO62790,50
529,20220725,20220806,20220801,25313,SO62791,4
529,20220725,20220806,20220801,25474,SO62792,4
214,20220725,20220806,20220801,25474,SO62792,35
529,20220725,20220806,20220801,22688,SO62793,4
214,20220725,20220806,20220801,22688,SO62793,35
538,20220725,20220806,20220801,22561,SO62794,21
529,20220725,20220806,20220801,22561,SO62794,4
465,20220725,20220806,20220801,11672,SO62795,24
537,20220725,20220806,20220801,11672,SO62795,35
537,20220725,20220806,20220801,11646,SO62796,35
463,20220725,20220806,20220801,11646,SO62796,24
537,20220725,20220806,20220801,13268,SO62797,35
480,20220725,20220806,20220801,13268,SO62797,2
537,20220725,20220806,20220801,11824,SO62798,35
528,20220725,20220806,20220801,11824,SO62798,5
537,20220725,20220806,20220801,14370,SO62799,35
528,20220725,20220806,20220801,14370,SO62799,5
217,20220725,20220806,20220801,14370,SO62799,35
485,20220725,20220806,20220801,16380,SO62800,22
228,20220725,20220806,20220801,16380,SO62800,50
485,20220725,20220806,20220801,19662,SO62801,22
491,20220725,20220806,20220801,19662,SO62801,54
595,20220725,20220806,20220801,19737,SO62802,565
485,20220725,20220806,20220801,19737,SO62802,22
214,20220725,20220806,20220801,19737,SO62802,35
599,20220725,20220806,20220801,22128,SO62803,540
478,20220725,20220806,20220801,22128,SO62803,10
225,20220725,20220806,20220801,22128,SO62803,9
477,20220725,20220806,20220801,22128,SO62803,5
353,20220725,20220806,20220801,12094,SO62804,2320
537,20220725,20220806,20220801,12094,SO62804,35
528,20220725,20220806,20220801,12094,SO62804,5
485,20220725,20220806,20220801,12094,SO62804,22
480,20220725,20220806,20220801,12094,SO62804,2
357,20220725,20220806,20220801,12075,SO62805,2320
537,20220725,20220806,20220801,12075,SO62805,35
380,20220725,20220806,20220801,20247,SO62806,2443
222,20220725,20220806,20220801,20247,SO62806,35
598,20220725,20220806,20220801,12252,SO62807,540
478,20220725,20220806,20220801,12252,SO62807,10
477,20220725,20220806,20220801,12252,SO62807,5
225,20220725,20220806,20220801,12252,SO62807,9
355,20220725,20220806,20220801,13958,SO62808,2320
473,20220725,20220806,20220801,13958,SO62808,64
485,20220725,20220806,20220801,13958,SO62808,22
357,20220725,20220806,20220801,13643,SO62809,2320
478,20220725,20220806,20220801,13643,SO62809,10
477,20220725,20220806,20220801,13643,SO62809,5
584,20220725,20220806,20220801,22790,SO62810,540
217,20220725,20220806,20220801,22790,SO62810,35
580,20220725,20220806,20220801,20684,SO62811,1701
539,20220725,20220806,20220801,20684,SO62811,25
529,20220725,20220806,20220801,20684,SO62811,4
386,20220725,20220806,20220801,24069,SO62812,1120
490,20220725,20220806,20220801,24069,SO62812,54
606,20220725,20220806,20220801,11480,SO62813,540
479,20220725,20220806,20220801,11480,SO62813,9
477,20220725,20220806,20220801,11480,SO62813,5
605,20220725,20220806,20220801,22685,SO62814,540
538,20220725,20220806,20220801,22685,SO62814,21
529,20220725,20220806,20220801,22685,SO62814,4
217,20220725,20220806,20220801,22685,SO62814,35
